Timestamp,"Grado escolar (Aula de cómputo u oficinas marcar ""otro"")",Grupo,¿Cuántos alumnos en total asistieron a clase a este salón de clase el día de hoy?, ¿Se reportó HOY algún nuevo caso de Covid en alguna persona que haya usado este salón de clase  (personal docente o alumnos)?,¿Cuál de las siguientes opciones describe mejor el uso del cubre bocas en este salón de clase?,¿Cuál de las siguientes opciones describe mejor el uso del purificador el día de hoy?,¿Cuál es la razón por la que no fue usado o estuvo apagado temporalmente el purificador?,¿Cuál de las siguientes opciones describe mejor la situación de las ventanas de este salón de clase?,¿Por qué razón se decidió cerrar o mantener cerradas las ventanas durante la jornada escolar de hoy?,¿Cuál de las siguientes opciones describe mejor la situación de la puerta principal de este salón de clase?,¿Por qué razón se decidió cerrar o mantener cerrada la puerta durante la jornada escolar de hoy?,Turno,¿Puedes subir una foto o video  de tu salón de clases donde se vea el purificador y los alumnos (de espaldas)?
9/23/2021 12:31:37,3ero,A,4,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/23/2021 13:00:31,2do,A,5 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 12:22:45,4to,A,10,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 12:24:44,6to,B,15,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 12:27:21,1ero,A,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 12:28:27,4to,B,9,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 12:31:36,5to,B,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 13:08:54,Otro,No aplica,5,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/24/2021 13:44:00,2do,A,13 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:20:08,5to,A,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:24:10,6to,A,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:24:17,3ero,A,11,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:24:54,4to,B,8,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:25:40,3ero,B,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:26:52,1ero,A,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:27:26,6to,B,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:28:05,5to,B,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 12:34:50,2do,B,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 13:48:55,2do,A,8 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/27/2021 18:07:19,1ero,B,6,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:27:39,4to,B,8,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:28:51,6to,B,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:29:29,4to,A,10,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:30:07,3ero,A,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:31:11,3ero,B,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:31:15,1ero,A,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:31:49,5to,B,11,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:32:09,5to,A,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:33:39,6to,A,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 12:38:04,1ero,B,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/28/2021 13:56:00,2do,A,8 alumnos,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 12:24:51,6to,A,Tres,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 12:27:39,6to,B,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 12:29:24,3ero,A,11,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 12:29:45,4to,B,8,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 12:29:55,1ero,A,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 13:29:37,2do,A,8 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 15:06:06,2do,B,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/29/2021 16:45:40,1ero,B,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 9:15:11,5to,A,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:27:16,3ero,A,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:27:28,4to,B,8,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:27:40,5to,B,11,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:28:03,1ero,B,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:28:40,6to,B,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:30:10,6to,A,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:32:23,3ero,B,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:32:51,2do,B,6,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:33:02,1ero,A,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 12:33:44,5to,A,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
9/30/2021 14:48:24,2do,A,6 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:21:28,5to,A,5,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:24:59,4to,B,8,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:26:36,4to,A,11,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:26:58,1ero,B,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:27:17,6to,A,10,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:28:00,3ero,A,10,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:29:35,5to,B,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:31:42,6to,B,9,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:32:12,2do,B,4,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 12:35:05,1ero,A,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/4/2021 19:25:07,2do,A,9 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:21:05,3ero,A,4,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:23:57,5to,A,8,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:26:54,1ero,B,6,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:27:01,4to,B,11,No sabe,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:27:41,1ero,A,6,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:30:56,5to,B,10,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 12:35:11,6to,B,10,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 15:45:29,2do,A,7 alumnos ,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas estuvieron abiertas toda la jornada escolar de hoy,,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,
10/5/2021 21:13:21,2do,B,7,No,Todas las personas en este salón utilizaron el cubre bocas continuamente el día de hoy,El purificador se utilizó la totalidad de tiempo de clase (sin contar tiempo de recreo),,Las ventanas permanecieron cerradas toda la jornada escolar de hoy,Los alumnos no alcanzaban a escuchar las indicaciones ,La puerta estuvo abierta toda la jornada escolar de hoy,,Matutino,